Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8720312714576721,0.6666666666666666,0.6441314507179139
971,0.8773437738418579,0.702538840469875,0.698004696227469
1496,0.883593738079071,0.7237671486837226,0.720142008635852
1969,0.8907812237739563,0.7415896487985214,0.7301894611446947
2394,0.8999999761581421,0.7674418604651163,0.755981600213718
2777,0.9012500047683716,0.7650557620817843,0.7553783204697554
3122,0.905468761920929,0.7807176513229431,0.7673495145936592
3432,0.9049999713897705,0.7847025495750708,0.7792951188763582
3711,0.9048437476158142,0.7817986384808312,0.7782383043016248
3886,0.9040625095367432,0.7805575411007863,0.7688869625123436
4120,0.9017187356948853,0.7889969808788997,0.7871197190424339
4330,0.9032812714576721,0.7834907310248339,0.7724020306865165
4530,0.9056249856948853,0.7847469707769066,0.7808687274869831
4663,0.9087499976158142,0.7888647866955893,0.7824269832542121
4863,0.9104687571525574,0.7854736053912392,0.7785615499259502
5063,0.9096875190734863,0.7994448299791811,0.7956428845072355
5263,0.9125000238418579,0.8026779422128258,0.7990264256126045
5441,0.9117187261581421,0.8001414927484967,0.7963916683297949
5641,0.9085937738418579,0.7998631542935342,0.7984540656067383
5841,0.9120312333106995,0.7987129066857348,0.7949940414857665
6041,0.9131249785423279,0.801994301994302,0.7971540509212806
6218,0.9121875166893005,0.8022519352568613,0.7982000763310108
